match_id,team,opponent,venue,city,toss_winner,toss_decision,innings,player_name,role,runs,balls_faced,strike_rate,fours,sixes,wickets,overs_bowled,economy,match_result,player_of_match
188,CSK,PBKS,Chinnaswamy,Bangalore,LSG,Bowl,2,Player_88,All-rounder,77,71,108.45070422535213,4,4,2,0.6,10.31,Loss,No
189,SRH,RCB,Eden Gardens,Delhi,PBKS,Bowl,1,Player_69,Bowler,85,76,111.8421052631579,8,4,1,1.4,6.75,Win,No
190,PBKS,MI,Eden Gardens,Delhi,PBKS,Bat,1,Player_67,Batsman,73,57,128.0701754385965,0,4,0,3.2,6.4,Loss,No
191,GT,MI,Kotla,Delhi,CSK,Bowl,2,Player_172,Batsman,57,41,139.02439024390242,3,1,1,3.2,7.5,Win,Yes
192,LSG,CSK,Eden Gardens,Kolkata,PBKS,Bowl,2,Player_173,Bowler,26,27,96.29629629629629,6,3,3,2.8,8.48,Win,No
193,RR,KKR,Wankhede,Bangalore,RCB,Bat,2,Player_314,Batsman,30,42,71.42857142857143,5,1,0,0.7,10.9,Loss,No
194,KKR,GT,Kotla,Bangalore,SRH,Bat,2,Player_331,Bowler,95,73,130.13698630136986,3,5,2,3.3,,Loss,Yes
195,KKR,RCB,Kotla,Mumbai,CSK,Bowl,1,Player_240,Batsman,43,45,95.55555555555556,6,1,3,2.1,6.03,Loss,Yes
196,KKR,DC,Chinnaswamy,Chennai,DC,Bowl,1,Player_111,Batsman,104,75,138.66666666666669,5,0,2,3.8,8.97,Loss,No
197,KKR,SRH,Chepauk,Chennai,SRH,Bowl,2,Player_3,All-rounder,48,64,75.0,6,2,0,2.7,10.78,Loss,No
198,SRH,KKR,Chepauk,Delhi,RR,Bat,2,Player_68,All-rounder,58,44,131.8181818181818,7,1,1,1.8,7.48,Loss,No
199,KKR,LSG,Eden Gardens,Mumbai,MI,Bowl,2,Player_150,All-rounder,107,75,142.66666666666669,0,1,1,3.5,6.52,Win,No
200,PBKS,MI,Chepauk,Bangalore,DC,Bat,2,Player_319,All-rounder,11,9,122.22222222222223,2,1,2,2.4,4.68,Loss,No
201,CSK,GT,Eden Gardens,Delhi,SRH,Bat,2,Player_137,Batsman,22,36,61.111111111111114,5,3,3,1.5,8.3,Win,Yes
202,CSK,RR,Wankhede,Kolkata,PBKS,Bowl,2,Player_268,Batsman,38,61,,6,2,4,2.5,9.25,Loss,Yes
203,SRH,LSG,Chepauk,Chennai,RCB,Bat,2,Player_18,All-rounder,42,30,140.0,3,1,2,1.4,,Loss,Yes
204,SRH,RCB,Kotla,Chennai,LSG,Bowl,1,Player_207,Bowler,7,8,87.5,1,1,0,3.7,8.58,Loss,Yes
205,MI,RCB,Kotla,Mumbai,PBKS,Bat,1,Player_168,Batsman,14,19,73.68421052631578,3,2,1,2.6,8.99,Win,No
206,PBKS,RR,Kotla,Delhi,KKR,Bat,2,Player_173,Bowler,82,81,101.23456790123457,8,4,1,3.2,5.03,Win,Yes
207,MI,PBKS,Chinnaswamy,Delhi,GT,Bowl,1,Player_31,Bowler,8,11,72.72727272727273,2,0,2,1.0,5.57,Loss,No
208,PBKS,GT,Eden Gardens,Mumbai,KKR,Bat,2,Player_133,Batsman,48,36,133.33333333333331,6,0,1,1.8,7.49,Win,No
209,MI,RCB,Chinnaswamy,Kolkata,RR,Bowl,2,Player_337,Batsman,34,50,68.0,4,5,1,1.1,9.73,Loss,No
210,CSK,DC,Wankhede,Bangalore,SRH,Bat,1,Player_258,Batsman,32,26,123.07692307692308,0,2,2,3.3,5.93,Win,Yes
211,KKR,CSK,Chepauk,Kolkata,RCB,Bowl,2,Player_192,All-rounder,60,41,,2,5,0,2.6,,Loss,No
212,CSK,KKR,Chepauk,Bangalore,KKR,Bowl,1,Player_45,All-rounder,58,54,107.40740740740742,1,1,1,2.9,5.81,Loss,Yes
213,KKR,SRH,Wankhede,Bangalore,LSG,Bowl,2,Player_323,Bowler,10,8,125.0,2,1,4,2.2,5.09,Win,No
214,PBKS,SRH,Wankhede,Kolkata,KKR,Bat,2,Player_91,Batsman,37,45,82.22222222222221,7,0,2,1.9,7.01,Win,No
215,MI,RR,Eden Gardens,Bangalore,KKR,Bat,2,Player_178,Bowler,121,80,151.25,9,0,3,1.0,6.25,Win,Yes
216,MI,SRH,Chinnaswamy,Bangalore,CSK,Bat,2,Player_71,Bowler,6,8,75.0,1,1,0,2.8,8.94,Loss,No
217,MI,LSG,Eden Gardens,Kolkata,GT,Bowl,2,Player_212,All-rounder,58,81,71.60493827160494,6,2,0,1.6,7.08,Win,Yes
218,RR,PBKS,Eden Gardens,Mumbai,PBKS,Bowl,1,Player_130,Bowler,35,27,129.62962962962962,8,0,1,3.1,7.76,Win,Yes
219,RCB,KKR,Chepauk,Kolkata,KKR,Bat,2,Player_65,All-rounder,7,10,70.0,1,1,0,1.2,8.88,Loss,Yes
220,RCB,PBKS,Chinnaswamy,Mumbai,LSG,Bat,1,Player_60,All-rounder,14,11,127.27272727272727,2,2,3,3.2,6.13,Loss,Yes
221,CSK,DC,Wankhede,Bangalore,KKR,Bowl,2,Player_55,Batsman,28,42,66.66666666666666,2,4,0,1.8,7.64,Loss,No
222,DC,SRH,Wankhede,Chennai,RCB,Bowl,2,Player_321,All-rounder,69,51,135.29411764705884,1,5,2,1.3,9.86,Win,Yes
223,PBKS,SRH,Wankhede,Chennai,RR,Bat,2,Player_100,Bowler,26,28,92.85714285714286,6,4,1,1.4,8.76,Loss,Yes
224,RCB,RR,Chepauk,Delhi,RR,Bat,2,Player_3,Bowler,16,22,72.72727272727273,4,2,2,1.5,6.7,Win,Yes
225,MI,DC,Chepauk,Kolkata,KKR,Bowl,2,Player_91,Batsman,81,72,112.5,3,5,0,0.7,10.15,Loss,No
226,DC,SRH,Chinnaswamy,Chennai,PBKS,Bowl,1,Player_303,Bowler,71,76,93.42105263157895,9,1,0,0.8,6.42,Loss,No
227,LSG,DC,Wankhede,Mumbai,KKR,Bowl,2,Player_308,Bowler,123,87,141.3793103448276,1,1,0,2.2,7.4,Win,Yes
228,RR,CSK,Kotla,Delhi,RCB,Bowl,1,Player_182,Batsman,33,44,75.0,4,5,1,1.4,10.13,Win,No
229,LSG,KKR,Chinnaswamy,Bangalore,GT,Bowl,2,Player_237,All-rounder,9,6,150.0,2,1,2,1.3,6.12,Win,Yes
230,LSG,CSK,Eden Gardens,Kolkata,LSG,Bat,1,Player_229,Batsman,27,45,60.0,2,1,0,1.6,8.27,Win,No
231,RR,LSG,Chinnaswamy,Chennai,SRH,Bat,1,Player_188,Batsman,28,34,82.35294117647058,7,0,0,0.6,9.79,Win,No
232,GT,SRH,Chinnaswamy,Kolkata,RR,Bowl,2,Player_148,Bowler,40,43,93.02325581395348,1,1,3,0.8,,Loss,No
233,RR,PBKS,Wankhede,Mumbai,LSG,Bat,1,Player_166,All-rounder,104,81,128.39506172839506,8,4,3,2.2,9.67,Win,Yes
234,PBKS,MI,Chinnaswamy,Bangalore,KKR,Bowl,1,Player_92,Bowler,91,84,108.33333333333333,8,3,1,1.7,8.06,Win,Yes
235,MI,DC,Eden Gardens,Kolkata,LSG,Bowl,1,Player_156,Bowler,17,27,62.96296296296296,2,0,1,2.4,5.59,Win,No
236,SRH,DC,Eden Gardens,Delhi,DC,Bat,1,Player_114,All-rounder,85,73,116.43835616438356,8,4,0,2.5,5.19,Win,No
237,PBKS,GT,Chepauk,Bangalore,LSG,Bowl,1,Player_217,Bowler,33,28,117.85714285714286,3,1,1,2.5,10.37,Loss,No
238,RCB,DC,Kotla,Delhi,PBKS,Bat,2,Player_100,Bowler,6,5,,1,0,2,3.9,10.39,Win,No
239,MI,CSK,Wankhede,Chennai,RCB,Bowl,1,Player_125,Batsman,32,27,118.5185185185185,5,2,2,1.7,6.7,Loss,Yes
240,CSK,RCB,Chepauk,Mumbai,LSG,Bat,1,Player_256,All-rounder,78,50,156.0,3,2,2,3.9,6.68,Loss,No
241,LSG,DC,Eden Gardens,Chennai,PBKS,Bowl,1,Player_110,Bowler,95,66,143.93939393939394,7,1,4,1.2,4.36,Win,No
242,RCB,KKR,Wankhede,Mumbai,PBKS,Bat,2,Player_10,Bowler,74,69,107.24637681159422,3,1,1,2.6,9.41,Win,Yes
243,DC,CSK,Chepauk,Bangalore,MI,Bowl,2,Player_200,Bowler,30,23,130.43478260869566,2,0,1,3.7,5.65,Win,No
244,PBKS,RCB,Chinnaswamy,Mumbai,LSG,Bat,2,Player_322,Bowler,12,9,133.33333333333331,3,2,2,2.1,6.46,Win,No
245,PBKS,KKR,Wankhede,Bangalore,RCB,Bat,1,Player_189,Bowler,81,75,108.0,5,3,3,3.6,4.8,Loss,Yes
246,LSG,GT,Chinnaswamy,Bangalore,RR,Bat,2,Player_275,All-rounder,61,49,124.48979591836735,1,4,0,1.2,7.19,Loss,No
247,DC,RCB,Eden Gardens,Kolkata,PBKS,Bat,2,Player_218,All-rounder,55,47,117.02127659574468,8,0,4,2.5,7.66,Win,No
248,KKR,DC,Eden Gardens,Delhi,SRH,Bat,1,Player_74,Bowler,30,32,93.75,6,1,0,1.5,10.08,Win,No
249,MI,RR,Wankhede,Bangalore,RCB,Bat,1,Player_326,Batsman,19,14,135.71428571428572,4,3,3,2.4,7.43,Win,Yes
250,RR,GT,Chinnaswamy,Mumbai,SRH,Bowl,2,Player_304,Bowler,12,14,85.71428571428571,3,2,0,0.7,10.06,Loss,Yes
251,CSK,MI,Chinnaswamy,Kolkata,MI,Bowl,2,Player_336,All-rounder,50,43,116.27906976744187,4,3,2,2.1,8.88,Loss,No
252,RR,GT,Kotla,Delhi,CSK,Bowl,2,Player_222,Bowler,44,31,141.93548387096774,6,0,1,1.3,7.51,Loss,No
253,DC,SRH,Chepauk,Chennai,PBKS,Bat,2,Player_290,All-rounder,85,54,157.40740740740742,0,2,0,2.9,6.21,Loss,Yes
254,SRH,LSG,Wankhede,Chennai,CSK,Bat,1,Player_96,Batsman,5,5,100.0,1,0,0,2.9,9.43,Loss,Yes
255,DC,CSK,Chinnaswamy,Mumbai,MI,Bat,2,Player_306,Batsman,19,18,105.55555555555556,2,2,0,2.0,6.78,Win,Yes
256,CSK,PBKS,Chepauk,Bangalore,MI,Bat,2,Player_207,All-rounder,33,23,143.47826086956522,6,1,2,0.6,5.72,Win,Yes
257,RCB,LSG,Wankhede,Mumbai,CSK,Bowl,2,Player_70,All-rounder,100,87,114.94252873563218,3,0,4,0.8,5.85,Loss,No
258,SRH,MI,Chepauk,Kolkata,KKR,Bat,1,Player_311,All-rounder,56,80,70.0,9,1,0,1.8,5.59,Win,No
259,LSG,RR,Chepauk,Delhi,SRH,Bat,1,Player_293,Bowler,25,37,67.56756756756756,3,1,4,0.5,7.06,Win,No
260,DC,MI,Chepauk,Bangalore,KKR,Bowl,1,Player_280,All-rounder,49,60,81.66666666666667,5,4,3,2.6,5.42,Win,No
261,GT,PBKS,Eden Gardens,Bangalore,PBKS,Bat,2,Player_166,Bowler,72,73,98.63013698630137,2,2,2,3.7,6.64,Win,No
262,PBKS,KKR,Wankhede,Bangalore,SRH,Bat,2,Player_75,Batsman,44,32,137.5,5,2,4,3.5,9.54,Win,No
263,MI,PBKS,Chinnaswamy,Mumbai,PBKS,Bat,2,Player_127,All-rounder,18,19,94.73684210526315,4,3,1,1.1,,Win,Yes
264,CSK,GT,Wankhede,Chennai,MI,Bowl,2,Player_242,All-rounder,125,80,156.25,0,3,2,0.5,5.19,Loss,No
265,KKR,RR,Kotla,Delhi,SRH,Bowl,2,Player_152,All-rounder,95,83,114.45783132530121,3,4,0,2.5,10.03,Win,Yes
266,RR,SRH,Wankhede,Delhi,KKR,Bowl,2,Player_229,Batsman,36,48,75.0,3,0,0,2.5,7.03,Loss,Yes
267,LSG,MI,Eden Gardens,Bangalore,KKR,Bat,1,Player_231,Batsman,4,8,50.0,1,0,1,3.3,4.73,Win,Yes
268,RCB,DC,Eden Gardens,Delhi,MI,Bat,2,Player_305,Bowler,66,49,134.6938775510204,9,2,3,0.8,7.89,Win,Yes
269,MI,CSK,Chepauk,Mumbai,RR,Bat,1,Player_32,All-rounder,101,65,155.3846153846154,8,1,2,1.4,,Win,No
270,LSG,GT,Kotla,Delhi,RCB,Bowl,1,Player_155,Bowler,23,21,109.52380952380953,4,3,2,2.2,6.15,Loss,No
271,SRH,LSG,Kotla,Delhi,DC,Bowl,2,Player_213,All-rounder,59,79,74.68354430379746,3,5,3,1.0,7.7,Win,No
272,KKR,GT,Chinnaswamy,Bangalore,PBKS,Bat,2,Player_151,Batsman,53,60,88.33333333333333,8,4,3,2.9,4.2,Win,No
273,KKR,GT,Chinnaswamy,Delhi,DC,Bowl,2,Player_311,Bowler,126,79,159.49367088607596,2,1,2,0.8,4.74,Win,No
274,DC,CSK,Chepauk,Chennai,SRH,Bat,1,Player_41,All-rounder,21,35,60.0,5,3,1,2.9,6.53,Loss,Yes
275,CSK,DC,Chinnaswamy,Chennai,KKR,Bat,2,Player_262,Batsman,61,46,132.6086956521739,1,4,0,2.1,8.82,Win,Yes
276,LSG,CSK,Eden Gardens,Bangalore,GT,Bowl,2,Player_98,All-rounder,58,60,96.66666666666667,8,0,0,1.1,7.46,Loss,Yes
277,SRH,RR,Chepauk,Chennai,KKR,Bowl,1,Player_217,Bowler,20,22,90.9090909090909,4,3,4,0.6,8.82,Loss,No
278,CSK,MI,Kotla,Mumbai,SRH,Bat,2,Player_199,All-rounder,66,82,,5,1,1,2.8,8.89,Win,Yes
279,LSG,RR,Chinnaswamy,Chennai,RCB,Bat,2,Player_179,Batsman,55,82,67.07317073170732,7,0,4,1.0,5.43,Loss,No
280,RR,MI,Wankhede,Bangalore,CSK,Bat,1,Player_69,All-rounder,52,45,115.55555555555554,1,0,4,1.7,5.59,Win,No
281,GT,RR,Eden Gardens,Chennai,LSG,Bowl,1,Player_278,Batsman,30,30,100.0,3,2,4,2.9,5.07,Win,Yes
282,GT,RR,Kotla,Mumbai,RR,Bat,2,Player_93,All-rounder,27,41,65.85365853658537,3,2,2,2.3,5.4,Win,No
283,MI,RR,Kotla,Chennai,PBKS,Bowl,2,Player_281,Bowler,19,16,118.75,0,0,0,0.8,9.81,Win,Yes
284,GT,LSG,Chepauk,Delhi,SRH,Bat,2,Player_188,Batsman,83,68,122.05882352941177,7,2,4,3.7,4.96,Loss,No
285,SRH,PBKS,Wankhede,Chennai,PBKS,Bowl,1,Player_254,Batsman,49,35,140.0,8,5,4,0.8,9.67,Loss,Yes
286,PBKS,LSG,Eden Gardens,Kolkata,DC,Bat,2,Player_172,Batsman,44,68,64.70588235294117,4,1,4,2.2,6.9,Win,No
287,MI,PBKS,Kotla,Chennai,RR,Bowl,1,Player_235,Batsman,10,13,76.92307692307693,2,1,1,2.5,5.94,Win,No
288,MI,DC,Eden Gardens,Mumbai,DC,Bat,1,Player_142,All-rounder,134,86,155.8139534883721,8,1,1,0.8,8.17,Win,Yes
289,RCB,PBKS,Kotla,Kolkata,GT,Bowl,1,Player_87,Batsman,126,89,141.57303370786516,6,3,3,0.9,6.33,Loss,No
290,LSG,RR,Kotla,Bangalore,DC,Bowl,1,Player_132,Bowler,61,81,75.30864197530865,9,2,0,1.8,5.11,Win,Yes
291,SRH,GT,Chepauk,Bangalore,CSK,Bowl,1,Player_111,All-rounder,12,10,120.0,3,1,3,3.4,9.46,Win,Yes
292,RCB,CSK,Wankhede,Chennai,PBKS,Bat,2,Player_16,Batsman,34,39,,4,1,0,3.7,10.93,Loss,No
293,RCB,PBKS,Wankhede,Mumbai,DC,Bat,2,Player_205,Bowler,122,86,141.86046511627907,8,2,3,1.1,5.97,Loss,No
294,RCB,RR,Chinnaswamy,Bangalore,SRH,Bowl,1,Player_326,Batsman,44,31,141.93548387096774,0,0,4,3.3,8.26,Loss,Yes
295,RCB,RR,Eden Gardens,Bangalore,GT,Bowl,2,Player_314,All-rounder,27,35,77.14285714285715,0,0,4,2.8,7.52,Win,No
296,RR,PBKS,Chinnaswamy,Bangalore,RR,Bat,2,Player_311,All-rounder,92,60,153.33333333333334,7,4,3,2.2,8.78,Loss,Yes
297,MI,PBKS,Chepauk,Delhi,MI,Bat,2,Player_127,All-rounder,52,52,100.0,7,2,0,0.5,7.87,Win,No
298,DC,GT,Wankhede,Chennai,PBKS,Bowl,1,Player_26,Batsman,17,17,100.0,4,0,1,3.8,10.59,Loss,No
299,SRH,LSG,Chepauk,Kolkata,RR,Bowl,2,Player_104,Batsman,35,41,,0,4,1,0.6,10.52,Win,Yes
300,RR,GT,Eden Gardens,Chennai,DC,Bat,2,Player_57,Bowler,39,55,70.9090909090909,1,4,1,3.1,4.97,Win,No
301,SRH,KKR,Chinnaswamy,Chennai,DC,Bat,1,Player_67,All-rounder,36,46,78.26086956521739,3,2,1,1.9,8.97,Loss,No
302,MI,CSK,Kotla,Delhi,MI,Bat,1,Player_200,All-rounder,36,32,112.5,5,0,3,3.8,9.22,Loss,Yes
303,DC,CSK,Wankhede,Mumbai,LSG,Bowl,1,Player_203,All-rounder,18,22,81.81818181818183,4,2,2,2.7,7.71,Win,Yes
304,SRH,PBKS,Eden Gardens,Chennai,GT,Bat,2,Player_56,All-rounder,79,86,91.86046511627907,1,5,2,2.6,5.46,Loss,No
305,PBKS,DC,Wankhede,Chennai,RCB,Bowl,2,Player_251,Batsman,46,47,97.87234042553192,5,3,3,2.4,6.76,Win,Yes
306,DC,MI,Kotla,Kolkata,GT,Bat,2,Player_236,Batsman,4,6,66.66666666666666,1,0,4,0.6,3.82,Loss,No
307,GT,RCB,Kotla,Chennai,PBKS,Bat,1,Player_95,Batsman,20,27,74.07407407407408,5,3,4,1.8,5.68,Loss,No
308,RR,DC,Chinnaswamy,Chennai,RR,Bat,1,Player_259,Bowler,9,7,128.57142857142858,2,1,4,0.7,4.07,Win,No
309,RCB,KKR,Wankhede,Chennai,DC,Bowl,2,Player_122,Batsman,22,14,157.14285714285714,1,3,1,1.6,9.81,Win,Yes
310,SRH,KKR,Chinnaswamy,Kolkata,DC,Bowl,1,Player_175,Batsman,19,13,146.15384615384613,4,0,3,3.5,5.17,Win,No
311,DC,KKR,Chepauk,Chennai,MI,Bowl,2,Player_64,Bowler,88,60,146.66666666666666,1,4,3,1.5,8.1,Win,Yes
312,MI,LSG,Chinnaswamy,Mumbai,KKR,Bat,1,Player_321,Bowler,53,70,75.71428571428571,2,2,4,2.5,,Loss,Yes
313,DC,GT,Chinnaswamy,Kolkata,SRH,Bat,1,Player_4,Batsman,85,87,97.70114942528735,7,2,3,2.4,6.4,Loss,No
314,RCB,PBKS,Kotla,Delhi,MI,Bowl,1,Player_236,Bowler,38,39,97.43589743589743,8,4,3,1.3,9.31,Win,Yes
315,PBKS,RR,Wankhede,Delhi,GT,Bat,1,Player_73,Bowler,73,54,135.1851851851852,0,1,4,1.2,9.35,Loss,Yes
316,PBKS,RR,Wankhede,Mumbai,KKR,Bowl,1,Player_7,Batsman,77,80,96.25,3,2,4,1.9,8.3,Loss,No
317,RR,SRH,Chinnaswamy,Kolkata,SRH,Bowl,2,Player_133,Bowler,57,65,87.6923076923077,9,0,3,2.8,5.09,Loss,No
318,PBKS,RR,Chepauk,Kolkata,CSK,Bat,1,Player_91,All-rounder,75,66,113.63636363636364,8,1,2,3.1,9.4,Loss,Yes
319,DC,RR,Chepauk,Bangalore,GT,Bat,1,Player_289,Bowler,59,45,131.11111111111111,8,1,3,3.3,9.44,Win,No
320,SRH,KKR,Kotla,Kolkata,RR,Bat,1,Player_78,All-rounder,76,58,131.0344827586207,8,1,3,0.9,7.61,Win,No
321,CSK,SRH,Chinnaswamy,Bangalore,DC,Bowl,2,Player_228,Batsman,5,7,71.42857142857143,1,0,0,1.3,8.65,Win,No
322,CSK,SRH,Chepauk,Delhi,GT,Bowl,1,Player_261,Bowler,71,86,82.55813953488372,7,3,3,0.6,5.45,Loss,No
323,CSK,PBKS,Kotla,Bangalore,DC,Bowl,1,Player_198,Bowler,41,60,68.33333333333333,1,4,2,2.2,5.92,Win,Yes
324,RR,LSG,Wankhede,Chennai,DC,Bat,1,Player_102,Batsman,23,34,67.64705882352942,5,3,1,2.2,7.69,Loss,No
325,GT,PBKS,Chinnaswamy,Delhi,KKR,Bowl,2,Player_293,Bowler,18,24,75.0,4,0,4,2.1,6.3,Win,No
326,CSK,GT,Wankhede,Delhi,MI,Bat,2,Player_244,Batsman,14,17,82.35294117647058,2,2,0,2.7,9.24,Win,Yes
327,MI,SRH,Wankhede,Kolkata,PBKS,Bat,1,Player_101,All-rounder,14,17,82.35294117647058,2,0,3,0.8,4.27,Win,No
328,PBKS,CSK,Kotla,Kolkata,LSG,Bowl,2,Player_311,Bowler,38,55,69.0909090909091,9,1,0,2.3,5.82,Win,No
329,DC,LSG,Wankhede,Kolkata,RR,Bat,2,Player_199,All-rounder,41,42,97.61904761904762,9,2,2,2.8,6.43,Loss,No
330,GT,PBKS,Chinnaswamy,Chennai,KKR,Bowl,2,Player_66,Batsman,22,28,78.57142857142857,4,2,1,2.1,9.81,Win,Yes
331,KKR,GT,Chepauk,Kolkata,LSG,Bat,1,Player_313,Bowler,63,77,81.81818181818183,9,5,1,2.5,4.84,Win,Yes
332,MI,KKR,Eden Gardens,Bangalore,PBKS,Bat,2,Player_169,Batsman,75,77,97.40259740259741,2,1,0,0.9,7.06,Win,Yes
333,LSG,DC,Chepauk,Kolkata,MI,Bowl,2,Player_156,All-rounder,104,84,123.80952380952381,2,3,0,1.5,5.66,Loss,No
334,GT,MI,Chinnaswamy,Delhi,KKR,Bat,2,Player_293,Batsman,59,60,98.33333333333333,0,5,3,3.6,4.32,Win,Yes
335,SRH,GT,Kotla,Chennai,MI,Bowl,1,Player_40,Bowler,49,32,153.125,9,2,4,3.2,7.47,Win,Yes
336,LSG,CSK,Chinnaswamy,Delhi,GT,Bowl,2,Player_173,Bowler,37,26,142.30769230769232,9,1,1,1.3,4.74,Loss,No
337,DC,RR,Eden Gardens,Bangalore,PBKS,Bowl,1,Player_188,Bowler,85,62,137.09677419354838,7,0,1,1.9,9.17,Loss,No
338,MI,DC,Kotla,Mumbai,KKR,Bowl,1,Player_250,Bowler,52,44,118.18181818181819,0,2,1,1.0,8.44,Loss,Yes
339,DC,CSK,Wankhede,Mumbai,DC,Bat,2,Player_103,Bowler,45,31,145.16129032258064,8,2,2,3.1,5.59,Win,Yes
340,MI,RR,Kotla,Delhi,RR,Bat,2,Player_339,Batsman,101,76,132.89473684210526,6,5,0,2.1,5.58,Win,No
341,SRH,RCB,Wankhede,Mumbai,SRH,Bat,1,Player_162,Bowler,10,14,71.42857142857143,2,0,2,2.9,8.62,Win,Yes
342,GT,PBKS,Kotla,Delhi,PBKS,Bowl,2,Player_173,All-rounder,44,28,157.14285714285714,7,5,3,1.0,6.51,Loss,Yes
343,CSK,GT,Wankhede,Chennai,RCB,Bat,2,Player_51,All-rounder,14,10,140.0,1,0,2,2.2,9.16,Win,Yes
344,KKR,RCB,Chepauk,Chennai,RCB,Bowl,1,Player_107,Batsman,11,7,157.14285714285714,2,1,3,0.7,6.98,Loss,No
345,SRH,DC,Wankhede,Chennai,KKR,Bowl,1,Player_328,Bowler,50,65,76.92307692307693,8,3,3,3.3,7.62,Win,No
346,SRH,RR,Chepauk,Delhi,PBKS,Bowl,1,Player_57,All-rounder,101,73,,1,1,3,2.5,7.57,Loss,No
347,RR,KKR,Chepauk,Chennai,GT,Bowl,2,Player_54,Batsman,69,66,104.54545454545455,6,0,3,2.2,4.78,Win,Yes
348,DC,SRH,Chinnaswamy,Kolkata,RCB,Bowl,1,Player_73,Bowler,70,88,79.54545454545455,5,3,2,1.0,6.76,Loss,No
349,PBKS,MI,Kotla,Mumbai,DC,Bowl,2,Player_249,All-rounder,77,74,104.05405405405406,6,4,0,1.0,,Loss,No
350,DC,PBKS,Kotla,Mumbai,RR,Bat,2,Player_25,All-rounder,85,56,151.78571428571428,9,0,1,3.4,10.5,Loss,Yes
351,KKR,PBKS,Wankhede,Mumbai,RCB,Bowl,1,Player_124,All-rounder,57,53,107.54716981132076,5,4,2,3.6,9.66,Win,Yes
352,DC,MI,Wankhede,Chennai,MI,Bat,2,Player_110,Batsman,59,74,79.72972972972973,0,2,3,1.7,6.66,Win,No
353,GT,DC,Chepauk,Delhi,GT,Bat,1,Player_207,All-rounder,40,33,121.21212121212122,7,1,1,2.3,6.83,Loss,Yes
354,PBKS,RCB,Wankhede,Bangalore,KKR,Bowl,1,Player_224,Bowler,25,16,156.25,2,2,0,0.9,7.81,Loss,No
355,GT,CSK,Kotla,Delhi,DC,Bat,2,Player_28,All-rounder,93,67,138.80597014925374,7,4,3,3.2,6.65,Win,No
356,MI,DC,Wankhede,Bangalore,MI,Bat,2,Player_175,Batsman,24,23,104.34782608695652,6,2,3,1.8,,Win,Yes
357,MI,RR,Wankhede,Chennai,RR,Bat,2,Player_75,All-rounder,13,19,68.42105263157895,3,1,3,2.9,9.93,Loss,No
358,RR,KKR,Kotla,Mumbai,GT,Bat,2,Player_290,Bowler,74,76,97.36842105263158,4,3,3,3.5,7.44,Loss,Yes
359,CSK,SRH,Kotla,Mumbai,MI,Bat,2,Player_85,Batsman,58,89,65.1685393258427,5,1,0,2.3,10.69,Win,Yes
360,RCB,SRH,Wankhede,Kolkata,LSG,Bowl,1,Player_67,Bowler,23,26,88.46153846153845,4,2,2,0.8,7.76,Win,No
361,MI,SRH,Chepauk,Delhi,SRH,Bowl,2,Player_120,All-rounder,42,60,70.0,4,4,2,3.1,4.48,Win,No
362,RCB,SRH,Kotla,Delhi,GT,Bowl,1,Player_190,Bowler,35,36,97.22222222222221,8,3,1,1.7,5.62,Loss,No
363,CSK,DC,Wankhede,Chennai,CSK,Bat,1,Player_189,All-rounder,71,46,154.34782608695653,7,5,3,3.9,9.94,Loss,Yes
364,LSG,PBKS,Chepauk,Kolkata,RCB,Bat,1,Player_34,All-rounder,12,18,66.66666666666666,3,2,0,0.8,6.31,Win,No
365,PBKS,RCB,Wankhede,Delhi,PBKS,Bowl,1,Player_328,Batsman,60,85,70.58823529411765,9,2,3,2.8,4.15,Loss,No
366,DC,LSG,Chepauk,Mumbai,PBKS,Bat,1,Player_112,All-rounder,54,35,154.2857142857143,3,1,2,3.7,7.19,Loss,Yes
367,SRH,KKR,Kotla,Bangalore,SRH,Bowl,2,Player_45,All-rounder,84,67,125.37313432835822,9,3,3,0.9,4.59,Win,Yes
368,PBKS,SRH,Kotla,Delhi,DC,Bat,2,Player_7,All-rounder,108,74,145.94594594594594,9,5,2,3.7,8.92,Win,Yes
369,RCB,LSG,Chepauk,Kolkata,RR,Bat,1,Player_88,All-rounder,73,52,140.3846153846154,8,3,4,3.6,4.23,Loss,No
370,RCB,CSK,Chepauk,Chennai,GT,Bat,1,Player_313,Batsman,12,16,75.0,3,2,3,3.6,4.5,Win,No
371,SRH,KKR,Chinnaswamy,Chennai,DC,Bowl,1,Player_29,Bowler,60,71,84.50704225352112,0,1,3,2.4,5.67,Win,Yes
372,SRH,MI,Eden Gardens,Delhi,PBKS,Bowl,1,Player_45,Bowler,101,72,,0,2,3,1.8,,Win,No
373,DC,KKR,Chinnaswamy,Bangalore,RCB,Bat,1,Player_296,All-rounder,97,79,122.78481012658229,4,0,0,3.0,6.6,Win,Yes
374,KKR,RCB,Kotla,Delhi,GT,Bowl,1,Player_292,All-rounder,22,17,129.41176470588235,0,3,1,2.9,7.68,Loss,Yes
375,GT,LSG,Wankhede,Mumbai,DC,Bowl,1,Player_321,Bowler,93,85,109.41176470588236,9,1,3,3.3,5.98,Loss,Yes
376,SRH,DC,Eden Gardens,Chennai,LSG,Bowl,2,Player_223,All-rounder,21,20,105.0,0,0,0,1.4,9.76,Win,No
